id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1724452427,Whitworth St from Sourthern Ave to Boggs Ave,5th Division,1982-01-01,Concrete,250,35,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Whitworth_St_from_Sourthern_Ave_to_Boggs_Ave.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.4258882,-80.00884175
1998020194,Wick St from Colwell to Diaz Way,3rd Division,,Stone,53,35,0,100,760,314,10,6,9,https://tools.wprdc.org/images/pittsburgh/steps/Wick_St_from_Colwell_to_Diaz_Way.jpg,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.43936668,-79.97978993
237214168,Wickliff St at 54th St,2nd Division,,Concrete,22,9,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wickliff_St_at_54th_St.jpg,Upper Lawrenceville,7,10,42003101100,2,10,2,3-5,40.48026992,-79.9479257
1457949995,Wilkins Ave at 5th Ave,3rd Division,,Concrete,10,4,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wilkins_Ave_at_5th_Ave.jpg,Squirrel Hill North,8,14,42003140200,3,14,4,2-26,40.44775608,-79.93693035
405623775,Wilkins Ave at Worth St to Glen Arden Dr,2nd Division,1930-01-01,Concrete,109,57,1,9,843,135,10,8,8,https://tools.wprdc.org/images/pittsburgh/steps/Wilkins_Ave_at_Worth_St_to_Glen_Arden_Dr.jpg,Point Breeze,8,14,42003140400,3,14,4,2-17,40.44705038,-79.91266386
1255620567,Will Way from Arlington Ave to Una Way,4th Division,1950-01-01,Concrete,119,59,1,3,746,231,6,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Will_Way_from_Arlington_Ave_to_Una_Way.jpg,Arlington,3,16,42003561600,3,16,3,4-22,40.41720847,-79.96898155
1731984833,Windom St near Owl Way,4th Division,,Concrete,0,102,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Windom_St_near_Owl_Way.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-24,40.42632076,-79.9886366
531206762,Windom St near Owl Way to Newton St,4th Division,1946-01-01,Concrete,212,130,0,100,328,3,1,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Windom_St_near_Owl_Way_to_Newton_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-5,40.42587282,-79.98949355
768471722,Wing Way from Brighton Rd to Frederick St,1st Division,1944-01-01,Concrete,250,125,0,100,845,366,7,1,7,https://tools.wprdc.org/images/pittsburgh/steps/Wing_Way_from_Brighton_Rd_to_Frederick_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47522211,-80.03090701
1837107133,Winhurst St from Cambronne St to Brighton Rd,1st Division,,Asphalt/Wood,158,10,0,100,486,73,4,4,1,https://tools.wprdc.org/images/pittsburgh/steps/Winhurst_St_from_Cambronne_St_to_Brighton_Rd.jpg,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48892121,-80.04328337
785844318,Winterburn Ave at Neeb St,3rd Division,,Wood,20,14,0,100,603,89,9,10,7,https://tools.wprdc.org/images/pittsburgh/steps/Winterburn_Ave_at_Neeb_St.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42796236,-79.93998296
536242348,Woodcove Place to Kirsopp Ave,5th Division,1958-01-01,Concrete,297,73,1,6,345,0,4,9,2,https://tools.wprdc.org/images/pittsburgh/steps/Woodcove_Place_to_Kirsopp_Ave.jpg,Banksville,2,20,42003202300,5,20,6,4-9,40.40920867,-80.03700372
314848574,Woodland Ave at California Ave,1st Division,,Concrete,59,3,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Woodland_Ave_at_California_Ave.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.46692922,-80.03426662
845057072,Woodland Ave to Tumbo St,1st Division,,Wood,331,80,1,1,575,89,3,1,4,https://tools.wprdc.org/images/pittsburgh/steps/Woodland_Ave_to_Tumbo_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.46767108,-80.03383886
430739971,Woods Run Park,Parks - Northern,,Concrete,124,19,0,100,753,321,9,4,7,https://tools.wprdc.org/images/pittsburgh/steps/Woods_Run_Park.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47626576,-80.02907868
470503102,Woodsdale Way from Bascom St to Perryview Ave,1st Division,,Wood,77,41,0,100,462,78,7,10,4,https://tools.wprdc.org/images/pittsburgh/steps/Woodsdale_Way_from_Bascom_St_to_Perryview_Ave.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49437647,-80.02423552
982580362,Wurzell Ave and Bark St,1st Division,,Concrete,180,76,0,100,148,5,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Wurzell_Ave_and_Bark_St.jpg,Perry South,6,26,42003261400,1,26,1,1-22,40.46830016,-80.00381234
1776658750,Wyandotte St,3rd Division,1949-01-01,Concrete,363,109,0,100,663,575,10,9,10,https://tools.wprdc.org/images/pittsburgh/steps/Wyandotte_St.jpg,Crawford-Roberts,6,5,42003030500,3,5,2,2-1,40.43902406,-79.97584676
916115853,Wyckoff Ave from Krewson Way to Stafford St,5th Division,,Concrete,102,,0,100,556,0,5,9,2,https://tools.wprdc.org/images/pittsburgh/steps/Wyckoff_Ave_from_Krewson_Way_to_Stafford_St.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45415246,-80.04837547
342512299,Wyckoff St from Merwyn Ave to Krewson Way,5th Division,1949-01-01,Concrete,118,,0,100,602,0,5,9,3,https://tools.wprdc.org/images/pittsburgh/steps/Wyckoff_St_from_Merwyn_Ave_to_Krewson_Way.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.4538351,-80.04861553
501232646,Yard Way from Baldauf St to Huron St,4th Division,1944-01-01,Concrete,100,,0,100,803,161,7,4,8,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Baldauf_St_to_Huron_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42298181,-79.98078316
1486424816,Yard Way from Gregory St to Magdalene St,4th Division,1946-01-01,Concrete,93,,0,100,963,161,9,5,10,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Gregory_St_to_Magdalene_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42395579,-79.98032719
1743162388,Yard Way from Huron St to Shamokin St,4th Division,1944-01-01,Concrete,100,,0,100,761,152,9,6,9,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Huron_St_to_Shamokin_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42264591,-79.98092666
1816524943,Yard Way from Magdalene St to Roscoe St,4th Division,1944-01-01,Concrete,115,,0,100,902,161,8,4,9,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Magdalene_St_to_Roscoe_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.4236148,-79.98050958
429385663,Yard Way from Pius St to Gregory St,4th Division,1946-01-01,Concrete/Wood,96,,0,100,1036,140,10,6,10,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Pius_St_to_Gregory_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42426411,-79.98018905
714823964,Yard Way from Roscoe St to Baldauf St,4th Division,1944-01-01,Concrete,102,,0,100,848,161,8,4,8,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Roscoe_St_to_Baldauf_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42330034,-79.9806571
408168635,Yarrow St from Boundary St,3rd Division,,Concrete,98,19,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Yarrow_St_from_Boundary_St.jpg,Central Oakland,3,4,42003040500,3,4,4,2-11,40.43964377,-79.95102103
277807931,Yew St from Gross St to Yew St,2nd Division,,Wood,76,30,0,100,1141,324,10,5,8,https://tools.wprdc.org/images/pittsburgh/steps/Yew_St_from_Gross_St_to_Yew_St.jpg,Bloomfield,7,8,42003080400,2,8,5,3-1,40.45762001,-79.9467375
130021024,Yoder St from Alvin St to Kaercher St,3rd Division,1950-01-01,Concrete,366,128,0,100,648,12,3,3,2,https://tools.wprdc.org/images/pittsburgh/steps/Yoder_St_from_Alvin_St_to_Kaercher_St.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42398708,-79.94789088
183700507,Zara St from Zara St to Beltzhoover Ave,4th Division,,Wood,37,12,1,10,833,83,10,10,10,https://tools.wprdc.org/images/pittsburgh/steps/Zara_St_from_Zara_St_to_Beltzhoover_Ave.jpg,Knoxville,3,30,42003300100,5,30,3,4-21,40.41565704,-79.99704972
85037920,Highland Park 4,Parks - Northeast,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Highland_Park_4.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48130028,-79.91843151
547777029,Highland Park 5,Parks - Northeast,,Stone,35,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Highland_Park_5.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48241219,-79.91723685
719755231,Well St from Edith St to Orlena Way,5th Division,,Brick/Asphalt,125,19,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Well_St_from_Edith_St_to_Orlena_Way.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43633049,-80.02433748
1633137989,Well St from Orlena Way to Augusta St,5th Division,,,95,5,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Well_St_from_Orlena_Way_to_Augusta_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43618657,-80.02390027
324646102,Bigelow Blvd to Paulowna St,3rd Division,,Concrete,,4,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Bigelow_Blvd_to_Paulowna_St.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45581976,-79.96614389
588667971,Highland Park 6,Parks - Northeast,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Highland_Park_6.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48260807,-79.91210059
455079005,Bon Air Park,Parks - Southern,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Bon_Air_Park.jpg,Bon Air,4,18,42003562400,5,18,3,4-7,40.40753983,-79.99973196
493229324,McGonigle Park,Parks - Western,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/McGonigle_Park.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45972684,-80.06502569
2025391586,Oakwood Park,Parks - Western,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Oakwood_Park.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.42596505,-80.06713835
1137441282,List St to Buente St,1st Division,2019-06-07,Wood,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/List_St_to_Buente_St.jpg,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,40.46672202,-79.99668286
1422401205,Phillips Park 2,Parks - Southern,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Phillips_Park_2.jpg,Overbrook,4,29,42003290400,5,29,3,4-23,40.39028507,-79.9920971
529508700,Phillips Park 3,Parks - Southern,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Phillips_Park_3.jpg,Carrick,4,29,42003290400,3,29,3,4-23,40.39203241,-79.9926183
1698263333,Phillips Park 4,Parks - Southern,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Phillips_Park_4.jpg,Carrick,4,29,42003290400,3,29,3,4-23,40.39233475,-79.9921422
857115778,Phillps Park 5,Parks - Southern,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Phillps_Park_5.jpg,Carrick,4,29,42003290400,3,29,3,4-23,40.39246927,-79.99115904
1180122386,Washington's Landing Park 1,Parks - Northern,,Wood,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Washington's_Landing_Park_1.jpg,Troy Hill,1,24,42003240600,6,24,1,1-1,40.47000326,-79.97260813
980560045,Washington's Landing Park 2,Parks - Northern,,Wood,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Washington's_Landing_Park_2.jpg,Troy Hill,1,24,42003240600,6,24,1,1-1,40.46771359,-79.97393789
255567129,Washington's Landing Park 3,Parks - Northern,,Wood,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Washington's_Landing_Park_3.jpg,Troy Hill,1,24,42003240600,6,24,1,1-1,40.46779147,-79.97416348
821113593,Robert E Williams 4,Parks - Schenley,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Robert_E_Williams_4.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.45410967,-79.95873013
65908789,Robert E Williams Park 2,Parks - Schenley,,Stone,,5,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Robert_E_Williams_Park_2.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.45604284,-79.95870749
1666753520,Robert E Williams Park 3,Parks - Schenley,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Robert_E_Williams_Park_3.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.45383924,-79.95879451
333607841,Allegheny Commons 1,Parks - Northern,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Allegheny_Commons_1.jpg,Allegheny Center,1,22,42003562700,1,22,1,1-6,40.45213205,-80.00166956
568447632,Allegheny Commons 2,Parks - Northern,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Allegheny_Commons_2.jpg,Allegheny Center,1,22,42003562700,1,22,1,1-6,40.45207796,-80.00194716
1482433380,Frick Park Nature Center,Parks - Eastern,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Frick_Park_Nature_Center.jpg,Squirrel Hill South,5,14,42003980300,3,14,4,2-21,40.43667468,-79.9081787
546355332,Schenley Park Flagstaff Hill 1,Parks - Schenley,,Stone,,,,,,,,,,,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43968887,-79.94655117
153258408,Schenley Park Flagstaff Hill 2,Parks - Schenley,,Stone,,,,,,,,,,,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43936633,-79.94552656
588233747,Schenley Park Flagstaff Hill 3,Parks - Schenley,,Stone,,,,,,,,,,,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43913463,-79.94543403
1914653261,South Side Park 1,Parks - Southern,,Wood,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.42065151,-79.97596899
952397022,South Side Park 2,Parks - Southern,,Concrete/Wood,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.42026765,-79.97636006
63012667,South Side Park Quarry Field,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42070843,-79.98131197
1956303905,McCandless Park,Parks - Northeast,,Concrete,,,,,,,,,,,Upper Lawrenceville,7,10,42003101100,2,10,2,3-5,40.48078202,-79.95249061
192056185,South Side Park Baseball Field,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41841424,-79.97864206
1883018249,South Side Park Quarry Field 2,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42069741,-79.98021877
811529024,South Side Park Quarry Field 3,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42051567,-79.981352
1040689561,South Side Park Quarry Trail,Parks - Southern,,Wood,,,,,,,,,,,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42044114,-79.97956029
2145642035,Arlington Park 1,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41838483,-79.97561832
630653460,Arlington Park 2,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41769618,-79.97557196
1989453584,Arlington Park 3,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41783607,-79.97453558
594538165,Arlington Park 4,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41803619,-79.97450072
1621687083,Legion Memorial Park,Parks - Northern,,Stone,,,,,,,,,,,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48198696,-80.0346577
835726112,Allegheny Commons 3,Parks - Northern,,Concrete,,13,,,,,,,,,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.45281049,-80.01284147
1565118706,Allegheny Commons 4,Parks - Northern,,Concrete,,2,,,,,,,,,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.45203059,-80.01192757
204459428,McKnight Park,Parks - Northern,,Concrete,,,,,,,,,,,Manchester,6,21,42003210700,1,21,1,1-8,40.45170778,-80.02380085
364337054,Riverview Park 5,Parks - Northern,,Concrete,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.48044493,-80.01811135
1536625964,Riverview Park 6,Parks - Northern,,Concrete,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.48195463,-80.01839231
1392142869,Highland Park 10,Parks - Northeast,,Stone,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.48225285,-79.9121895
1392524269,Highland Park 11,Parks - Northeast,,Stone,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.48210267,-79.91190383
888346828,Highland Park Babbling Brook Trail 1,Parks - Northeast,,Stone,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.48198305,-79.91301495
171252776,Highland Park Babbling Brook Trail 2,Parks - Northeast,,Stone,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.4824202,-79.91264888
1927111258,Highland Park Carnegie Lake 1,Parks - Northeast,,Concrete,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.4807279,-79.91161002
1224261253,Highland Park Carnegie Lake 2,Parks - Northeast,,Concrete,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.48151583,-79.9113726
2125286954,Highland Park Carnegie Lake 3,Parks - Northeast,,Concrete,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.48036059,-79.91102056
695280665,Highland Park Carnegie Lake 4,Parks - Northeast,,Concrete,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.48026674,-79.9110406
396475404,Highland Park Elm Grove Trail,Parks - Northeast,,Stone,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.47641543,-79.91010443
1401172083,Highland Park Sycamore Grove,Parks - Northeast,,Stone,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.48194832,-79.91275281
81854470,McKinley Park 1,Parks - Southern,,Concrete,,,,,,,,,,,Beltzhoover,4,18,42003562400,5,18,3,4-16,40.41579658,-80.001399
404538854,McKinley Park 2,Parks - Southern,,Concrete,,,,,,,,,,,Beltzhoover,4,18,42003562400,5,18,3,4-16,40.4157639,-80.00379556
247305289,McKinley Park 3,Parks - Southern,,Concrete,,,,,,,,,,,Beltzhoover,4,18,42003562400,5,18,3,4-16,40.41415571,-80.00372851
2004688528,McKinley Park 4,Parks - Southern,,Concrete,,,,,,,,,,,Beltzhoover,4,18,42003562400,5,18,3,4-16,40.41399846,-80.00389748
659194387,McKinley Park 5,Parks - Southern,,Concrete,,,,,,,,,,,Beltzhoover,4,18,42003562400,5,18,3,4-7,40.4122973,-80.00134134
1272194265,Olympia Park,Parks - Western,,Concrete,,,,,,,,,,,Mount Washington,2,19,42003191100,5,19,3,4-1,40.43130948,-80.01874301
2085043514,Paul Sciullo Park,Parks - Northeast,,Concrete,,,,,,,,,,,Lower Lawrenceville,7,9,42003060300,2,9,2,3-6,40.46260023,-79.95531453
854200489,Paul Sciullo Park 2,Parks - Northeast,,Concrete,,,,,,,,,,,Bloomfield,7,8,42003080200,2,8,5,3-1,40.46230967,-79.9536317
1322409907,Paul Sciullo Park 3,Parks - Northeast,,Concrete,,,,,,,,,,,Bloomfield,7,8,42003080200,2,8,5,3-1,40.46240762,-79.95383688
2011401971,Paul Sciullo Park 4,Parks - Northeast,,Concrete,,,,,,,,,,,Bloomfield,7,8,42003080200,2,8,5,3-6,40.46271803,-79.95358651
1719525550,Allegheny Commons 5,Parks - Northern,,Concrete,,13,,,,,,,,,Allegheny Center,1,22,42003562700,1,22,1,1-7,40.45312174,-80.01259605
382585090,Highland Park 12,Parks - Northeast,,Concrete,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.47925193,-79.91349273
1045159175,Highland Park Connecting Rd,Parks - Northeast,,Concrete,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.47764525,-79.91300054
840545888,Highland Park Entry Garden,Parks - Northeast,,Stone,,,0,,316,166,4,1,1,,Highland Park,7,11,42003980100,2,11,5,3-9,40.47973304,-79.91524986
1963481235,Highland Park Farmhouse Playground,Parks - Northeast,,Concrete,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.4759355,-79.91322317
1437429603,Riverview Park 12,Parks - Northern,,Stone,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.4825705,-80.01804868
324551321,Riverview Park 13,Parks - Northern,,Concrete,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.48074152,-80.01782587
962525252,Riverview Park 14,Parks - Northern,,Stone,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.48284707,-80.01817322
2087404059,Riverview Park 15,Parks - Northern,,Stone,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.48294602,-80.01837841
1536867567,Riverview Park 16,Parks - Northern,,Stone,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.48300212,-80.01854069
527581208,Riverview Park Entrance,Parks - Northern,,Stone,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.4825962,-80.01836487
375356447,Riverview Park Kilbuck Trail,Parks - Northern,,Stone,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.47991122,-80.01211846
1690463891,Riverview Park Leaning Ash Trail,Parks - Northern,,Stone,,,,,,,,,,,Perry North,1,26,42003260700,1,26,1,1-15,40.48389353,-80.01329461
339173431,Riverview Park Overlook Trail,Parks - Northern,,Wood,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.48202477,-80.01771742
38844158,Riverview Park Overlook Trail to Old Zoo Trail,Parks - Northern,,Wood,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.4815872,-80.01676941
1803245459,Waldorf St from Franklin Rd,1st Division,,Concrete,,2,,,,,,,7,,Perry North,1,26,42003260200,1,26,1,1-15,40.49099119,-80.01877666
673842557,Grandview Park 2,Parks - Western,,Concrete,,,,,,,,,,,Allentown,3,18,42003180300,5,18,3,4-5,40.42629372,-79.99713852
1685325583,Grandview Park 3,Parks - Western,,Concrete,,,,,,,,,,,Allentown,3,18,42003180300,5,18,3,4-5,40.42651627,-79.9970956
1418279216,Grandview Park 4,Parks - Western,,Concrete,,,,,,,,,,,Allentown,3,18,42003180300,5,18,3,4-5,40.42626665,-79.99662912
171458808,Grandview Park Entrance,Parks - Western,,Concrete,,,,,,,,,,,Allentown,3,18,42003180300,5,18,3,4-5,40.42608439,-79.9974383
1994385754,Highland Park 13,Parks - Northeast,,Stone,,,,,,,,,,,Highland Park,7,11,42003980100,2,11,5,3-9,40.48191794,-79.91687578
940721110,Riverview Park Old Zoo Trail to Old Kilbuck Road,Parks - Northern,,Wood,,,,,,,,,,,Perry North,1,26,42003980400,1,26,1,1-15,40.48185939,-80.01677024
